검색어,공고 이름,회사 이름,회사 위치,경력,직무분야,게시일,마감일,링크,직군
AI 전환,[신입/경력] 백엔드 개발자 채용,인서트(주),서울서초구,경력무관,"백엔드/서버개발, 웹개발, Python, AWS, Docker 외",2026-08-21,~ 09/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54809476,AX/DX
AI 전환,"정보통신시설물 유지관리 직원 채용(신입, 경력 /전북 전주)",대보정보통신(주),전북전주시 덕진구,신입·경력,"네트워크, H/W, 시설관리, 시설관리",2026-08-24,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54824432,AX/DX
AI 전환,[연장][연세대학교 산학협력단] 2026년 하반기 정규직원(분석),연세대학교산학협력단,서울서대문구,경력무관,"연구원, 교직원, 대학교",2026-08-13,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54742023,AX/DX
AI 전환,[경력무관] 경영지원 관리 담당 채용,주식회사 프리그로우,부산동구,경력무관,"회계, 총무, 경영지원, 인사, 소프트웨어개발",2026-07-06,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54380449,AX/DX
AI 전환,[삼구아이앤씨] 여의도 소재 오피스 빌딩 시설기사 채용 (주주야야비비),(주)삼구아이앤씨,서울영등포구,신입·경력,"공조설비, 공조냉동기사, 건축설비, 기계기사, 현장관리자 외",2026-08-24,~ 09/23(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54832221,AX/DX
AI 전환,[유라코퍼레이션] ER 담당 채용,(주)유라코퍼레이션,경기성남시 분당구,경력무관,"ER(노무관리), 인사, 자동차부품",2026-08-14,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54754914,AX/DX
AI 전환,"CTR Mobility (울산, 서산) 신입/경력직 채용",(주)씨티알,울산북구,신입·경력,"회계, 재무회계, 회계결산, 세무회계, 제조가공 외",2026-08-24,~ 09/30(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54729295,AX/DX
AI 전환,[CTR 그룹] ESG팀 경력직 채용 (창원),(주)씨티알,경남창원시 성산구,경력 3~8년,"지속가능경영, ESG, 기계, 자동차, 자동차부품",2026-08-24,~ 09/30(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54833629,AX/DX
AI 전환,"(주)이수페타시스 사무전담직 사원 채용(생산기획, ICT보안)",(주)이수페타시스,대구달성군,경력무관,"PCB, PCB",2026-08-18,~ 10/17(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54752655,AX/DX
AI 전환,3차원 품질측정 생산 채용,(주)씨엠티엑스,경북구미시,경력무관,"외관검사원, 3차원측정, 품질분석, 품질보증, 반도체 외",2026-08-21,~ 08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54808618,AX/DX
AI 전환,2026년 8월 성신양회(주) 신입사원 인재 채용 (기능직),성신양회(주),충북단양군,신입,"기계조작원, 기계설계, NC/CNC선반, 금속, 금속재료 외",2026-08-24,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54829623,AX/DX
AI 전환,[(주)브랜드501] 화장품 상품기획/패키지디자이너 추가 채용,(주)브랜드501,서울성동구,경력 2~5년,"기획MD, 리테일MD, 화장품, 패키지디자인, 2D디자인 외",2026-08-24,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54829755,AX/DX
AI 전환,2026년 하반기 KT&G 신입(현장)사원 채용 (일반-영업직),(주)케이티앤지,전국,신입,"영업관리, 영업지원, 영업직, 영업MD, 영업마케팅 외",2026-08-11,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54709495,AX/DX
AI 전환,2026년 하반기 KT&G 신입(사무)사원 채용(SCM),(주)케이티앤지,서울전체,신입,"SCM, 재고관리, 물류관리, 물류기획, 물류사무원 외",2026-08-11,~ 09/10(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54711465,AX/DX
AI 전환,2026년 하반기 KT&G 신입(사무)사원 채용(브랜드 매니저),(주)케이티앤지,서울전체,신입,"브랜드MD, 브랜드관리, 브랜드기획, 브랜드런칭, 브랜드확장 외",2026-08-11,~ 09/10(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54710894,AX/DX
AI 전환,[법무법인(유) 율촌] 인재개발팀 채용 파트 채용공고,법무법인(유) 율촌,서울강남구,경력무관,"HRD, HRM, 인사교육, 인재발굴, 인사 외",2026-08-13,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54736562,AX/DX
AI 전환,2026 하반기 Field Engineer 채용연계형 인턴 모집 (일반직 4급),한화모멘텀(주),경남창원시 성산구,신입,"공정엔지니어, 기술엔지니어, 설계엔지니어, 자동제어, 전기제어 외",2026-08-21,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54807696,AX/DX
AI 전환,[한화모멘텀] 채용연계형 인턴 (제어설계),한화모멘텀(주),경남창원시 성산구,신입,"제어설계, 기계",2026-08-24,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54830997,AX/DX
AI 전환,8월 사무직 수시채용(생산1팀),㈜일지테크,경북경산시,경력무관,"생산, 자동차부품",2026-08-18,~ 08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54768948,AX/DX
AI 전환,[한솔아이원스] 문서관리 담당자 (신입가능),한솔아이원스(주),경기안성시,신입,"사무직, 사무보조, 사무행정, 반도체",2026-08-25,~ 09/24(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54839333,AX/DX
AI 전환,[SWM] 구매 및 자재 담당자 모집,(주)에스더블유엠,경기안양시 동안구,경력3년↑,"SCM, 구매관리, 구매, 재고관리, 자재관리 외",2026-08-13,~ 08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54738793,AX/DX
AI 전환,[한림제약] 생산관리부 경력직 수시채용,한림제약㈜,경기용인시 처인구,경력 1~7년,"생산관리, 원가관리, 의약·제약",2026-08-21,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54813927,AX/DX
AI 전환,[한림제약] 생산부(관리자) 경력직 수시채용,한림제약㈜,경기용인시 처인구,경력10년↑,"생산, 제조, 생산관리, 제약/바이오, 생산기술 외",2026-08-21,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54813962,AX/DX
AI 전환,[에코프로HN] 생산팀 / 설비보전 / 품질관리팀 계약직 채용,(주)에코프로,충북청주시 청원구,경력무관,"품질관리, 생산, 제조, 설비OP, 기타제조업",2026-08-20,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54783090,AX/DX
AI 전환,[자동화장비/반도체장비] 기구설계/제어부/회계 채용,(주)이노시엠,경기화성시,신입·경력,"회계, 재무회계, 회계결산, 경리, 더존 외",2026-08-21,~ 09/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54812562,AX/DX
AI 전환,[ONDA] 경영지원팀 신입 모집,(주)온다,서울강남구,신입,"회계, 재무, 재무회계, 회계결산, 더존 외",2026-08-12,~ 09/11(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54730855,AX/DX
AI 전환,[한국콜마] 26년 8월 세종사업장 협력처관리 신입사원 수시채용,한국콜마(주),세종특별자치시,신입,"생산관리, 화공",2026-08-18,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54767820,AX/DX
AI 전환,UI/UX 디자이너를 모십니다,㈜폴리큐브,서울강남구,경력무관,"모바일디자인, 웹디자인, UI/UX디자인, 애프터이펙트, 일러스트 외",2026-08-25,~ 09/06(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54822275,AX/DX
AI 전환,[HK이노엔] 오송공장 인사서무 신입사원 모집,에이치케이이노엔(주),충북청주시 흥덕구,신입,"비품관리, 사무보조, 전산총무, 복리후생, 인력관리 외",2026-08-11,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54716041,AX/DX
AI 전환,경영지원팀 팀원 신입/경력 채용,(주)벤타엑스,서울마포구,신입·경력,"회계, 회계결산, 관리회계, 급여(Payroll), 법인결산 외",2026-08-14,~ 08/27(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54739516,AX/DX
AI 전환,솔브레인멤시스 2026년 하반기 각 부문별 신입/경력 모집,솔브레인멤시스 주식회사,경기파주시,신입·경력,"채용담당자, ER(노무관리), 인력관리, 인사행정, 조직문화 외",2026-08-14,~ 08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54752441,AX/DX
AI 전환,[브이유컴퍼니] 기획 행정 담당자,(주)브이유컴퍼니,대전유성구,경력무관,"회계, 경리, 비서, 사무직, 총무 외",2026-08-20,~ 09/18(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54787356,AX/DX
AI 전환,[SIIC 부산센터] 운영지원팀 팀장 채용,에스아이아이씨(주),부산부산진구,경력5년↑,"회계, 재무회계, 세무회계, 재무제표, 경리 외",2026-08-25,~ 09/19(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54798092,AX/DX
AI 전환,경영지원팀 신입사원을 찾습니다,(주)유엑스팩토리,대전유성구,신입,"사무직, DataMining, DBMS, 시스템관리, 솔루션업체 외",2026-08-19,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54784734,AX/DX
AI 전환,조회수보다 '이 회사 뭐지'를 만들고 싶은 콘텐츠 PD님 모심,(주)원디렉션엠앤씨,서울서초구,경력무관,"영상제작, 유튜브, PD/AD/FD, 촬영, SNS 외",2026-08-20,~ 09/19(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54801568,AX/DX
AI 전환,[셀트리온그룹사] 사업 기획 담당 전환형 인턴,(주)셀트리온스킨큐어,서울서초구,신입,"경영기획, 사업기획, 전략기획, 기획, 화장품 외",2026-08-18,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54774502,AX/DX
AI 전환,회계·경리 및 경영지원 담당 사원 채용,(주)상지인터내셔널,경기고양시 일산동구,경력무관,"회계, 재고관리, 경리, 경리사무원, 전산회계 외",2026-07-28,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54331774,AX/DX
AI 전환,시각/그래픽 디자인 담당자 채용(재택 근무),바이오핏(주),대전유성구,경력3년↑,"공간디자인, 광고디자인, 그래픽디자인, 디지털디자인, 로고디자인 외",2026-08-13,~ 09/12(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54740665,AX/DX
AI 전환,[온라인쇼핑몰] 웹디자이너/웹디자인/PD/영상/촬영/편집/사무,마켓클라우드,부산부산진구,경력무관,"영상제작, 영상편집, 촬영, 경리사무원, 사무직 외",2026-08-10,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54703875,AX/DX
AI 전환,[성균관대학교 삼성창원병원] 채용형 인턴 공개채용(임상병리사),학교법인 성균관대학 삼성창원병원,경남창원시,경력무관,"임상병리사, 대학병원",2026-08-18,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54765862,AX/DX
AI 전환,[삼성창원병원] 채용형 인턴 공개채용(안과검사실 임상병리사),학교법인 성균관대학 삼성창원병원,경남창원시,경력무관,"임상병리사, 대학병원",2026-08-18,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54765710,AX/DX
AI 전환,[Laka] 뷰티 콘텐츠 마케터,(주)라카코스메틱스,서울마포구,경력2년↑,"영상제작, 콘텐츠마케팅, 영상디자인, 콘텐츠디자인, 마케팅 외",2026-08-24,~ 09/23(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54825543,AX/DX
AI 전환,[소르테크] 경기지사 경영지원 채용,(주)소르테크,경기성남시 분당구,경력무관,"회계, 재무, 경리, 경리사무원, 전산회계 외",2026-08-11,~ 09/10(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54717727,AX/DX
AI 전환,(사)한국시기능훈련교육협회 사무행정직 채용합니다.,사단법인한국시기능훈련교육협회,서울금천구,경력1년↑,"사무직, 총무, 협회, 사단법인",2026-08-12,18시마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54723835,AX/DX
AI 전환,굿즈 및 컨텐츠 디자이너 / IP부서 유니버스존 - 정규직,(주)콘콘,서울마포구,경력2년↑,"그래픽디자인, 디지털디자인, 문구디자인, 산업디자인, 시각디자인 외",2026-08-17,~ 09/16(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54762868,AX/DX
AI 전환,대표이사 수행기사 모집,(주)모아종합건설,전남광주북구,경력,"운전, 수행기사, 수행비서, 임원비서, 대리운전 외",2026-08-21,~ 09/02(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54811036,AX/DX
AI 전환,"[4조3교대] 금산 한국타이어 설비 보전 (전기 전공자 우대, 초보가능, 통근버스)",(주)휴먼에스,대전유성구,경력무관,"단순생산직, 기타제조업",2026-08-24,~ 08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54830552,AX/DX
AI 전환,CATL Korea HR (인사) 채용,시에이티엘코리아(주),서울강남구,경력 3~15년,"채용담당자, 급여(Payroll), 온보딩, 인사교육, 인사기획 외",2026-08-25,~ 09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54827389,AX/DX
AI 전환,[코웨이 자회사] 비렉스테크 각 부문별 직원 채용,비렉스테크 주식회사,경기파주시,신입·경력,"SCM, QA, 품질관리, 기계조작원, 생산관리 외",2026-08-21,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54783836,AX/DX
AI 전환,(주)소프트힐스 회계·세무 경력 채용 (차장급이상),(주)소프트힐스,서울성동구,경력10년↑,"회계, 재무, 회계결산, 기업회계, 세무회계 외",2026-08-18,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54770859,AX/DX
AI 전환,[유니버셜푸드] 식재료 생산직 채용(260만),(주)유니버셜푸드,부산기장군,신입·경력,"생산, 단순생산직, 제조, 제조가공, 생산관리 외",2026-08-25,~ 09/19(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54809638,AX/DX
AI 전환,[ 디자인 채용] 인포그래픽 · UXUI · BX,(주)포켓컴퍼니,서울강남구,신입·경력,"광고디자인, 그래픽디자인, 디지털디자인, 로고디자인, 모바일디자인 외",2026-08-20,~ 09/07(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54798371,AX/DX
AI 전환,경영지원 담당자,(주)미켈로로보틱스,서울영등포구,경력무관,"사무직, 문서작성, 사무보조, 사무행정, 서류관리 외",2026-08-24,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54825816,AX/DX
AI 전환,(주)엘앤에프플러스 고압가스 안전관리 신입/경력사원 채용,(주)엘앤에프플러스,대구달성군,경력무관,"시설관리자, 전기기술",2026-08-24,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54832526,AX/DX
AI 전환,(주)넥스트컬처/NEXTPAGE 신입/경력 디자이너 모집,(주)넥스트컬처,서울마포구,신입·경력,"광고디자인, 그래픽디자인, 로고디자인, 배너디자인, 브랜드디자인 외",2026-08-21,~ 09/20(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54812490,AX/DX
AI 전환,"[상여500수준시급/2교대/셔틀운행/성과금]삼성RAM제조사(SMT,SSD",(주)한신,충남천안시 서북구,경력무관,"QA, 품질관리, 생산, 단순생산직, 제조 외",2026-08-10,~ 09/18(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54632763,AX/DX
AI 전환,한국건강관리협회 경남지부 간호사(기간제) 채용 재공고,(사)한국건강관리협회 경상남도지부,경남창원시 마산회원구,경력무관,"간호사, 검진센터",2026-08-20,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54796430,AX/DX
AI 전환,청주 백두산한의원에서 함께할 간호조무사 선생님을 모집합니다.,백두산한의원,충북청주시 서원구,경력무관,"간호조무사, 한의원",2026-08-24,~ 09/23(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54822261,AX/DX
AI 전환,반듯한마케팅 마케팅 디자이너 채용 공고(경력/신입),반듯한마케팅,부산해운대구,경력무관,"광고디자인, 로고디자인, 배너디자인, 브랜드디자인, 편집디자인 외",2026-08-25,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54830162,AX/DX
AI 전환,경영지원팀- 회계/총무 경력직/관리자 채용 (이카운트 능숙자),(주)태성당,부산동구,경력 2~20년,"회계, ERP, 경리, ERP, 문서작성 외",2026-08-18,~ 09/17(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54774463,AX/DX
AI 전환,"IT서비스부문 Web/Sever, Cloud 개발자 채용",(주)지어소프트,서울종로구,경력,"백엔드/서버개발, AI(인공지능), 데이터분석가, 프론트엔드, SI개발 외",2026-07-20,~ 09/30(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54504294,AX/DX
AI 전환,[쿠팡] 로켓그로스 광고 프로덕트 어시스턴트 (계약직),쿠팡(주),서울광진구,경력무관,"AI(인공지능), Python, 앱개발, 데이터라벨링, 데이터마이닝 외",2026-08-12,~ 09/11(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54729764,AX/DX
AI 전환,[제조물류지능화] 사내/사외 물류 통합운영 시스템 기획/개발,현대자동차(주),경기의왕시,경력5년↑,"AI(인공지능), Linux, 알고리즘, 인터페이스, Kafka 외",2026-08-21,~ 08/30(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54805736,AX/DX
